userId	geneSymbol	geneName	entrezgene	gLink
Gcc2	Gcc2	GRIP and coiled-coil domain containing 2	70297	https://www.ncbi.nlm.nih.gov/gene/?term=70297
Lingo1	Lingo1	leucine rich repeat and Ig domain containing 1	235402	https://www.ncbi.nlm.nih.gov/gene/?term=235402
Dab1	Dab1	disabled 1	13131	https://www.ncbi.nlm.nih.gov/gene/?term=13131
Tecpr1	Tecpr1	tectonin beta-propeller repeat containing 1	70381	https://www.ncbi.nlm.nih.gov/gene/?term=70381
Ndufab1	Ndufab1	NADH:ubiquinone oxidoreductase subunit AB1	70316	https://www.ncbi.nlm.nih.gov/gene/?term=70316
Kidins220	Kidins220	kinase D-interacting substrate 220	77480	https://www.ncbi.nlm.nih.gov/gene/?term=77480
Sdk2	Sdk2	sidekick cell adhesion molecule 2	237979	https://www.ncbi.nlm.nih.gov/gene/?term=237979
Zfyve28	Zfyve28	zinc finger, FYVE domain containing 28	231125	https://www.ncbi.nlm.nih.gov/gene/?term=231125
Dchs2	Dchs2	dachsous cadherin related 2	100534287	https://www.ncbi.nlm.nih.gov/gene/?term=100534287
Aff4	Aff4	AF4/FMR2 family, member 4	93736	https://www.ncbi.nlm.nih.gov/gene/?term=93736
Magi2	Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2	50791	https://www.ncbi.nlm.nih.gov/gene/?term=50791
Scaf1	Scaf1	SR-related CTD-associated factor 1	233208	https://www.ncbi.nlm.nih.gov/gene/?term=233208
Ppp1r7	Ppp1r7	protein phosphatase 1, regulatory subunit 7	66385	https://www.ncbi.nlm.nih.gov/gene/?term=66385
Dcun1d3	Dcun1d3	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	233805	https://www.ncbi.nlm.nih.gov/gene/?term=233805
Crebl2	Crebl2	cAMP responsive element binding protein-like 2	232430	https://www.ncbi.nlm.nih.gov/gene/?term=232430
Gm16485	Gm16485	predicted gene 16485	791396	https://www.ncbi.nlm.nih.gov/gene/?term=791396
Kif5a	Kif5a	kinesin family member 5A	16572	https://www.ncbi.nlm.nih.gov/gene/?term=16572
Ndel1	Ndel1	nudE neurodevelopment protein 1 like 1	83431	https://www.ncbi.nlm.nih.gov/gene/?term=83431
C77080	C77080	expressed sequence C77080	97130	https://www.ncbi.nlm.nih.gov/gene/?term=97130
Zbtb46	Zbtb46	zinc finger and BTB domain containing 46	72147	https://www.ncbi.nlm.nih.gov/gene/?term=72147
Brsk1	Brsk1	BR serine/threonine kinase 1	381979	https://www.ncbi.nlm.nih.gov/gene/?term=381979
Med24	Med24	mediator complex subunit 24	23989	https://www.ncbi.nlm.nih.gov/gene/?term=23989
Sh2d5	Sh2d5	SH2 domain containing 5	230863	https://www.ncbi.nlm.nih.gov/gene/?term=230863
Txn2	Txn2	thioredoxin 2	56551	https://www.ncbi.nlm.nih.gov/gene/?term=56551
Prkag2	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	108099	https://www.ncbi.nlm.nih.gov/gene/?term=108099
Ctdspl	Ctdspl	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like	69274	https://www.ncbi.nlm.nih.gov/gene/?term=69274
Eri3	Eri3	exoribonuclease 3	140546	https://www.ncbi.nlm.nih.gov/gene/?term=140546
Ghitm	Ghitm	growth hormone inducible transmembrane protein	66092	https://www.ncbi.nlm.nih.gov/gene/?term=66092
Fah	Fah	fumarylacetoacetate hydrolase	14085	https://www.ncbi.nlm.nih.gov/gene/?term=14085
Sugp2	Sugp2	SURP and G patch domain containing 2	234373	https://www.ncbi.nlm.nih.gov/gene/?term=234373
Nos1ap	Nos1ap	nitric oxide synthase 1 (neuronal) adaptor protein	70729	https://www.ncbi.nlm.nih.gov/gene/?term=70729
Calm2	Calm2	calmodulin 2	12314	https://www.ncbi.nlm.nih.gov/gene/?term=12314
Slc7a4	Slc7a4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	224022	https://www.ncbi.nlm.nih.gov/gene/?term=224022
Ddc	Ddc	dopa decarboxylase	13195	https://www.ncbi.nlm.nih.gov/gene/?term=13195
Cdh22	Cdh22	cadherin 22	104010	https://www.ncbi.nlm.nih.gov/gene/?term=104010
Rfx2	Rfx2	regulatory factor X, 2 (influences HLA class II expression)	19725	https://www.ncbi.nlm.nih.gov/gene/?term=19725
Tmem201	Tmem201	transmembrane protein 201	230917	https://www.ncbi.nlm.nih.gov/gene/?term=230917
Cops5	Cops5	COP9 signalosome subunit 5	26754	https://www.ncbi.nlm.nih.gov/gene/?term=26754
Fat4	Fat4	FAT atypical cadherin 4	329628	https://www.ncbi.nlm.nih.gov/gene/?term=329628
Luzp1	Luzp1	leucine zipper protein 1	269593	https://www.ncbi.nlm.nih.gov/gene/?term=269593
Snph	Snph	syntaphilin	241727	https://www.ncbi.nlm.nih.gov/gene/?term=241727
Lmtk3	Lmtk3	lemur tyrosine kinase 3	381983	https://www.ncbi.nlm.nih.gov/gene/?term=381983
Slc20a1	Slc20a1	solute carrier family 20, member 1	20515	https://www.ncbi.nlm.nih.gov/gene/?term=20515
Zc3h15	Zc3h15	zinc finger CCCH-type containing 15	69082	https://www.ncbi.nlm.nih.gov/gene/?term=69082
Stk32b	Stk32b	serine/threonine kinase 32B	64293	https://www.ncbi.nlm.nih.gov/gene/?term=64293
2310061I04Rik	2310061I04Rik	RIKEN cDNA 2310061I04 gene	69662	https://www.ncbi.nlm.nih.gov/gene/?term=69662
Srsf12	Srsf12	serine/arginine-rich splicing factor 12	272009	https://www.ncbi.nlm.nih.gov/gene/?term=272009
Aig1	Aig1	androgen-induced 1	66253	https://www.ncbi.nlm.nih.gov/gene/?term=66253
Afdn	Afdn	afadin, adherens junction formation factor	17356	https://www.ncbi.nlm.nih.gov/gene/?term=17356
Irs2	Irs2	insulin receptor substrate 2	384783	https://www.ncbi.nlm.nih.gov/gene/?term=384783
Lzts1	Lzts1	leucine zipper, putative tumor suppressor 1	211134	https://www.ncbi.nlm.nih.gov/gene/?term=211134
Reln	Reln	reelin	19699	https://www.ncbi.nlm.nih.gov/gene/?term=19699
Prmt2	Prmt2	protein arginine N-methyltransferase 2	15468	https://www.ncbi.nlm.nih.gov/gene/?term=15468
Tmem132d	Tmem132d	transmembrane protein 132D	243274	https://www.ncbi.nlm.nih.gov/gene/?term=243274
Pcnx	Pcnx	pecanex homolog	54604	https://www.ncbi.nlm.nih.gov/gene/?term=54604
Hdac2	Hdac2	histone deacetylase 2	15182	https://www.ncbi.nlm.nih.gov/gene/?term=15182
Egfr	Egfr	epidermal growth factor receptor	13649	https://www.ncbi.nlm.nih.gov/gene/?term=13649
Dym	Dym	dymeclin	69190	https://www.ncbi.nlm.nih.gov/gene/?term=69190
Samd12	Samd12	sterile alpha motif domain containing 12	320679	https://www.ncbi.nlm.nih.gov/gene/?term=320679
Stau2	Stau2	staufen double-stranded RNA binding protein 2	29819	https://www.ncbi.nlm.nih.gov/gene/?term=29819
Trappc6b	Trappc6b	trafficking protein particle complex 6B	78232	https://www.ncbi.nlm.nih.gov/gene/?term=78232
Nnat	Nnat	neuronatin	18111	https://www.ncbi.nlm.nih.gov/gene/?term=18111
Mipep	Mipep	mitochondrial intermediate peptidase	70478	https://www.ncbi.nlm.nih.gov/gene/?term=70478
Dhps	Dhps	deoxyhypusine synthase	330817	https://www.ncbi.nlm.nih.gov/gene/?term=330817
Cops8	Cops8	COP9 signalosome subunit 8	108679	https://www.ncbi.nlm.nih.gov/gene/?term=108679
Rab3gap2	Rab3gap2	RAB3 GTPase activating protein subunit 2	98732	https://www.ncbi.nlm.nih.gov/gene/?term=98732
Map7	Map7	microtubule-associated protein 7	17761	https://www.ncbi.nlm.nih.gov/gene/?term=17761
Vegfa	Vegfa	vascular endothelial growth factor A	22339	https://www.ncbi.nlm.nih.gov/gene/?term=22339
Igfbp2	Igfbp2	insulin-like growth factor binding protein 2	16008	https://www.ncbi.nlm.nih.gov/gene/?term=16008
Insm1	Insm1	insulinoma-associated 1	53626	https://www.ncbi.nlm.nih.gov/gene/?term=53626
Serpinh1	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	12406	https://www.ncbi.nlm.nih.gov/gene/?term=12406
Col4a3bp	Col4a3bp	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	68018	https://www.ncbi.nlm.nih.gov/gene/?term=68018
Mei4	Mei4	meiotic double-stranded break formation protein 4	75033	https://www.ncbi.nlm.nih.gov/gene/?term=75033
Lxn	Lxn	latexin	17035	https://www.ncbi.nlm.nih.gov/gene/?term=17035
Ccni	Ccni	cyclin I	12453	https://www.ncbi.nlm.nih.gov/gene/?term=12453
Ylpm1	Ylpm1	YLP motif containing 1	56531	https://www.ncbi.nlm.nih.gov/gene/?term=56531
Zfp563	Zfp563	zinc finger protein 563	240068	https://www.ncbi.nlm.nih.gov/gene/?term=240068
Abca2	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	11305	https://www.ncbi.nlm.nih.gov/gene/?term=11305
Ccdc112	Ccdc112	coiled-coil domain containing 112	240261	https://www.ncbi.nlm.nih.gov/gene/?term=240261
Chd5	Chd5	chromodomain helicase DNA binding protein 5	269610	https://www.ncbi.nlm.nih.gov/gene/?term=269610
Eef1akmt1	Eef1akmt1	EEF1A alpha lysine methyltransferase 1	68043	https://www.ncbi.nlm.nih.gov/gene/?term=68043
Samd10	Samd10	sterile alpha motif domain containing 10	229011	https://www.ncbi.nlm.nih.gov/gene/?term=229011
Nol6	Nol6	nucleolar protein family 6 (RNA-associated)	230082	https://www.ncbi.nlm.nih.gov/gene/?term=230082
Hs3st2	Hs3st2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	195646	https://www.ncbi.nlm.nih.gov/gene/?term=195646
D130043K22Rik	D130043K22Rik	RIKEN cDNA D130043K22 gene	210108	https://www.ncbi.nlm.nih.gov/gene/?term=210108
Pcmt1	Pcmt1	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1	18537	https://www.ncbi.nlm.nih.gov/gene/?term=18537
Tada2b	Tada2b	transcriptional adaptor 2B	231151	https://www.ncbi.nlm.nih.gov/gene/?term=231151
Sytl2	Sytl2	synaptotagmin-like 2	83671	https://www.ncbi.nlm.nih.gov/gene/?term=83671
Arf5	Arf5	ADP-ribosylation factor 5	11844	https://www.ncbi.nlm.nih.gov/gene/?term=11844
Noc4l	Noc4l	NOC4 like	100608	https://www.ncbi.nlm.nih.gov/gene/?term=100608
Satb2	Satb2	special AT-rich sequence binding protein 2	212712	https://www.ncbi.nlm.nih.gov/gene/?term=212712
Usp54	Usp54	ubiquitin specific peptidase 54	78787	https://www.ncbi.nlm.nih.gov/gene/?term=78787
Col9a2	Col9a2	collagen, type IX, alpha 2	12840	https://www.ncbi.nlm.nih.gov/gene/?term=12840
Hexim2	Hexim2	hexamethylene bis-acetamide inducible 2	71059	https://www.ncbi.nlm.nih.gov/gene/?term=71059
Tmcc2	Tmcc2	NA	68875	https://www.ncbi.nlm.nih.gov/gene/?term=68875
Zfp28	Zfp28	zinc finger protein 28	22690	https://www.ncbi.nlm.nih.gov/gene/?term=22690
Prpf19	Prpf19	pre-mRNA processing factor 19	28000	https://www.ncbi.nlm.nih.gov/gene/?term=28000
Grk6	Grk6	G protein-coupled receptor kinase 6	26385	https://www.ncbi.nlm.nih.gov/gene/?term=26385
Tmeff1	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	230157	https://www.ncbi.nlm.nih.gov/gene/?term=230157
Fra10ac1	Fra10ac1	FRA10AC1 homolog (human)	70567	https://www.ncbi.nlm.nih.gov/gene/?term=70567
Abhd6	Abhd6	abhydrolase domain containing 6	66082	https://www.ncbi.nlm.nih.gov/gene/?term=66082
Jade1	Jade1	jade family PHD finger 1	269424	https://www.ncbi.nlm.nih.gov/gene/?term=269424
St3gal4	St3gal4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	20443	https://www.ncbi.nlm.nih.gov/gene/?term=20443
Carf	Carf	calcium response factor	241066	https://www.ncbi.nlm.nih.gov/gene/?term=241066
Pla2g6	Pla2g6	phospholipase A2, group VI	53357	https://www.ncbi.nlm.nih.gov/gene/?term=53357
Mpped1	Mpped1	metallophosphoesterase domain containing 1	223726	https://www.ncbi.nlm.nih.gov/gene/?term=223726
Nhs	Nhs	NHS actin remodeling regulator	195727	https://www.ncbi.nlm.nih.gov/gene/?term=195727
Ankrd42	Ankrd42	ankyrin repeat domain 42	73845	https://www.ncbi.nlm.nih.gov/gene/?term=73845
Skida1	Skida1	SKI/DACH domain containing 1	72668	https://www.ncbi.nlm.nih.gov/gene/?term=72668
Gli3	Gli3	GLI-Kruppel family member GLI3	14634	https://www.ncbi.nlm.nih.gov/gene/?term=14634
Coq5	Coq5	coenzyme Q5 methyltransferase	52064	https://www.ncbi.nlm.nih.gov/gene/?term=52064
Dlgap2	Dlgap2	DLG associated protein 2	244310	https://www.ncbi.nlm.nih.gov/gene/?term=244310
Ap1ar	Ap1ar	adaptor-related protein complex 1 associated regulatory protein	211556	https://www.ncbi.nlm.nih.gov/gene/?term=211556
Evc	Evc	EvC ciliary complex subunit 1	59056	https://www.ncbi.nlm.nih.gov/gene/?term=59056
Ppp1r16a	Ppp1r16a	protein phosphatase 1, regulatory subunit 16A	73062	https://www.ncbi.nlm.nih.gov/gene/?term=73062
Trnt1	Trnt1	tRNA nucleotidyl transferase, CCA-adding, 1	70047	https://www.ncbi.nlm.nih.gov/gene/?term=70047
Pin1	Pin1	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1	23988	https://www.ncbi.nlm.nih.gov/gene/?term=23988
Usp13	Usp13	ubiquitin specific peptidase 13 (isopeptidase T-3)	72607	https://www.ncbi.nlm.nih.gov/gene/?term=72607
Fgl1	Fgl1	fibrinogen-like protein 1	234199	https://www.ncbi.nlm.nih.gov/gene/?term=234199
Wnk4	Wnk4	WNK lysine deficient protein kinase 4	69847	https://www.ncbi.nlm.nih.gov/gene/?term=69847
Zfp2	Zfp2	zinc finger protein 2	22678	https://www.ncbi.nlm.nih.gov/gene/?term=22678
Ei24	Ei24	etoposide induced 2.4 mRNA	13663	https://www.ncbi.nlm.nih.gov/gene/?term=13663
Pcmtd2	Pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	245867	https://www.ncbi.nlm.nih.gov/gene/?term=245867
Ehd2	Ehd2	EH-domain containing 2	259300	https://www.ncbi.nlm.nih.gov/gene/?term=259300
Rnf113a1	Rnf113a1	ring finger protein 113A1	69942	https://www.ncbi.nlm.nih.gov/gene/?term=69942
Gpr45	Gpr45	G protein-coupled receptor 45	93690	https://www.ncbi.nlm.nih.gov/gene/?term=93690
Dbp	Dbp	D site albumin promoter binding protein	13170	https://www.ncbi.nlm.nih.gov/gene/?term=13170
Ttll11	Ttll11	tubulin tyrosine ligase-like family, member 11	74410	https://www.ncbi.nlm.nih.gov/gene/?term=74410
Chd3	Chd3	chromodomain helicase DNA binding protein 3	216848	https://www.ncbi.nlm.nih.gov/gene/?term=216848
Pdzrn4	Pdzrn4	PDZ domain containing RING finger 4	239618	https://www.ncbi.nlm.nih.gov/gene/?term=239618
Upf3b	Upf3b	UPF3 regulator of nonsense transcripts homolog B (yeast)	68134	https://www.ncbi.nlm.nih.gov/gene/?term=68134
Tbcel	Tbcel	tubulin folding cofactor E-like	272589	https://www.ncbi.nlm.nih.gov/gene/?term=272589
Fgf18	Fgf18	fibroblast growth factor 18	14172	https://www.ncbi.nlm.nih.gov/gene/?term=14172
Mink1	Mink1	misshapen-like kinase 1 (zebrafish)	50932	https://www.ncbi.nlm.nih.gov/gene/?term=50932
Epb41l1	Epb41l1	erythrocyte membrane protein band 4.1 like 1	13821	https://www.ncbi.nlm.nih.gov/gene/?term=13821
Rapgef3	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	223864	https://www.ncbi.nlm.nih.gov/gene/?term=223864
Sarm1	Sarm1	sterile alpha and HEAT/Armadillo motif containing 1	237868	https://www.ncbi.nlm.nih.gov/gene/?term=237868
Radil	Radil	Ras association and DIL domains	231858	https://www.ncbi.nlm.nih.gov/gene/?term=231858
Lgi4	Lgi4	leucine-rich repeat LGI family, member 4	243914	https://www.ncbi.nlm.nih.gov/gene/?term=243914
Ets2	Ets2	E26 avian leukemia oncogene 2, 3' domain	23872	https://www.ncbi.nlm.nih.gov/gene/?term=23872
Hoxc9	Hoxc9	homeobox C9	15427	https://www.ncbi.nlm.nih.gov/gene/?term=15427
Ifi214	Ifi214	interferon activated gene 214	545384	https://www.ncbi.nlm.nih.gov/gene/?term=545384
Usp45	Usp45	ubiquitin specific petidase 45	77593	https://www.ncbi.nlm.nih.gov/gene/?term=77593
Tm4sf1	Tm4sf1	transmembrane 4 superfamily member 1	17112	https://www.ncbi.nlm.nih.gov/gene/?term=17112
Cask	Cask	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	12361	https://www.ncbi.nlm.nih.gov/gene/?term=12361
Mrps25	Mrps25	mitochondrial ribosomal protein S25	64658	https://www.ncbi.nlm.nih.gov/gene/?term=64658
Spred3	Spred3	sprouty-related, EVH1 domain containing 3	101809	https://www.ncbi.nlm.nih.gov/gene/?term=101809
Strn4	Strn4	striatin, calmodulin binding protein 4	97387	https://www.ncbi.nlm.nih.gov/gene/?term=97387
C130074G19Rik	C130074G19Rik	RIKEN cDNA C130074G19 gene	226777	https://www.ncbi.nlm.nih.gov/gene/?term=226777
Myh10	Myh10	myosin, heavy polypeptide 10, non-muscle	77579	https://www.ncbi.nlm.nih.gov/gene/?term=77579
Agap1	Agap1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	347722	https://www.ncbi.nlm.nih.gov/gene/?term=347722
Pcdhb6	Pcdhb6	protocadherin beta 6	93877	https://www.ncbi.nlm.nih.gov/gene/?term=93877
Mrps12	Mrps12	mitochondrial ribosomal protein S12	24030	https://www.ncbi.nlm.nih.gov/gene/?term=24030
Zfp947	Zfp947	zinc finger protein 947	210853	https://www.ncbi.nlm.nih.gov/gene/?term=210853
Sorl1	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	20660	https://www.ncbi.nlm.nih.gov/gene/?term=20660
Myo16	Myo16	myosin XVI	244281	https://www.ncbi.nlm.nih.gov/gene/?term=244281
Dkkl1	Dkkl1	dickkopf-like 1	50722	https://www.ncbi.nlm.nih.gov/gene/?term=50722
Emx1	Emx1	empty spiracles homeobox 1	13796	https://www.ncbi.nlm.nih.gov/gene/?term=13796
Nptxr	Nptxr	neuronal pentraxin receptor	73340	https://www.ncbi.nlm.nih.gov/gene/?term=73340
Trappc5	Trappc5	trafficking protein particle complex 5	66682	https://www.ncbi.nlm.nih.gov/gene/?term=66682
Peg3	Peg3	paternally expressed 3	18616	https://www.ncbi.nlm.nih.gov/gene/?term=18616
Unc13a	Unc13a	unc-13 homolog A	382018	https://www.ncbi.nlm.nih.gov/gene/?term=382018
Bhlhe22	Bhlhe22	basic helix-loop-helix family, member e22	59058	https://www.ncbi.nlm.nih.gov/gene/?term=59058
Camta2	Camta2	calmodulin binding transcription activator 2	216874	https://www.ncbi.nlm.nih.gov/gene/?term=216874
Efcc1	Efcc1	EF hand and coiled-coil domain containing 1	58229	https://www.ncbi.nlm.nih.gov/gene/?term=58229
Sbk1	Sbk1	SH3-binding kinase 1	104175	https://www.ncbi.nlm.nih.gov/gene/?term=104175
Pcyox1l	Pcyox1l	prenylcysteine oxidase 1 like	240334	https://www.ncbi.nlm.nih.gov/gene/?term=240334
Pou6f1	Pou6f1	POU domain, class 6, transcription factor 1	19009	https://www.ncbi.nlm.nih.gov/gene/?term=19009
Afap1	Afap1	actin filament associated protein 1	70292	https://www.ncbi.nlm.nih.gov/gene/?term=70292
Coq2	Coq2	coenzyme Q2 4-hydroxybenzoate polyprenyltransferase	71883	https://www.ncbi.nlm.nih.gov/gene/?term=71883
Epn2	Epn2	epsin 2	13855	https://www.ncbi.nlm.nih.gov/gene/?term=13855
Akr1e1	Akr1e1	aldo-keto reductase family 1, member E1	56043	https://www.ncbi.nlm.nih.gov/gene/?term=56043
Dnajc9	Dnajc9	DnaJ heat shock protein family (Hsp40) member C9	108671	https://www.ncbi.nlm.nih.gov/gene/?term=108671
Grpel1	Grpel1	GrpE-like 1, mitochondrial	17713	https://www.ncbi.nlm.nih.gov/gene/?term=17713
Pstpip2	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	19201	https://www.ncbi.nlm.nih.gov/gene/?term=19201
Abcd3	Abcd3	ATP-binding cassette, sub-family D (ALD), member 3	19299	https://www.ncbi.nlm.nih.gov/gene/?term=19299
Aar2	Aar2	AAR2 splicing factor homolog	68295	https://www.ncbi.nlm.nih.gov/gene/?term=68295
Ampd2	Ampd2	adenosine monophosphate deaminase 2	109674	https://www.ncbi.nlm.nih.gov/gene/?term=109674
B4galt7	B4galt7	xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)	218271	https://www.ncbi.nlm.nih.gov/gene/?term=218271
Aph1c	Aph1c	aph1 homolog C, gamma secretase subunit	68318	https://www.ncbi.nlm.nih.gov/gene/?term=68318
Crcp	Crcp	calcitonin gene-related peptide-receptor component protein	12909	https://www.ncbi.nlm.nih.gov/gene/?term=12909
Naa25	Naa25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	231713	https://www.ncbi.nlm.nih.gov/gene/?term=231713
Cog7	Cog7	component of oligomeric golgi complex 7	233824	https://www.ncbi.nlm.nih.gov/gene/?term=233824
Galntl6	Galntl6	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6	270049	https://www.ncbi.nlm.nih.gov/gene/?term=270049
Stim2	Stim2	stromal interaction molecule 2	116873	https://www.ncbi.nlm.nih.gov/gene/?term=116873
Shisa7	Shisa7	shisa family member 7	232813	https://www.ncbi.nlm.nih.gov/gene/?term=232813
Prkch	Prkch	protein kinase C, eta	18755	https://www.ncbi.nlm.nih.gov/gene/?term=18755
Sun1	Sun1	Sad1 and UNC84 domain containing 1	77053	https://www.ncbi.nlm.nih.gov/gene/?term=77053
Cyp2j13	Cyp2j13	cytochrome P450, family 2, subfamily j, polypeptide 13	230459	https://www.ncbi.nlm.nih.gov/gene/?term=230459
Ndufc1	Ndufc1	NADH:ubiquinone oxidoreductase subunit C1	66377	https://www.ncbi.nlm.nih.gov/gene/?term=66377
Arl14ep	Arl14ep	ADP-ribosylation factor-like 14 effector protein	212772	https://www.ncbi.nlm.nih.gov/gene/?term=212772
Cacna1h	Cacna1h	calcium channel, voltage-dependent, T type, alpha 1H subunit	58226	https://www.ncbi.nlm.nih.gov/gene/?term=58226
Sys1	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	66460	https://www.ncbi.nlm.nih.gov/gene/?term=66460
Sulf2	Sulf2	sulfatase 2	72043	https://www.ncbi.nlm.nih.gov/gene/?term=72043
Xylt2	Xylt2	xylosyltransferase II	217119	https://www.ncbi.nlm.nih.gov/gene/?term=217119
Xiap	Xiap	X-linked inhibitor of apoptosis	11798	https://www.ncbi.nlm.nih.gov/gene/?term=11798
Fos	Fos	FBJ osteosarcoma oncogene	14281	https://www.ncbi.nlm.nih.gov/gene/?term=14281
Pced1a	Pced1a	PC-esterase domain containing 1A	319513	https://www.ncbi.nlm.nih.gov/gene/?term=319513
Myt1	Myt1	myelin transcription factor 1	17932	https://www.ncbi.nlm.nih.gov/gene/?term=17932
Dus2	Dus2	dihydrouridine synthase 2	66369	https://www.ncbi.nlm.nih.gov/gene/?term=66369
Hook1	Hook1	hook microtubule tethering protein 1	77963	https://www.ncbi.nlm.nih.gov/gene/?term=77963
Pogk	Pogk	pogo transposable element with KRAB domain	71592	https://www.ncbi.nlm.nih.gov/gene/?term=71592
Syt17	Syt17	synaptotagmin XVII	110058	https://www.ncbi.nlm.nih.gov/gene/?term=110058
Rnf216	Rnf216	ring finger protein 216	108086	https://www.ncbi.nlm.nih.gov/gene/?term=108086
Rab3gap1	Rab3gap1	RAB3 GTPase activating protein subunit 1	226407	https://www.ncbi.nlm.nih.gov/gene/?term=226407
Hif3a	Hif3a	hypoxia inducible factor 3, alpha subunit	53417	https://www.ncbi.nlm.nih.gov/gene/?term=53417
Ddn	Ddn	dendrin	13199	https://www.ncbi.nlm.nih.gov/gene/?term=13199
Mrpl41	Mrpl41	mitochondrial ribosomal protein L41	107733	https://www.ncbi.nlm.nih.gov/gene/?term=107733
Srpk1	Srpk1	serine/arginine-rich protein specific kinase 1	20815	https://www.ncbi.nlm.nih.gov/gene/?term=20815
Poli	Poli	polymerase (DNA directed), iota	26447	https://www.ncbi.nlm.nih.gov/gene/?term=26447
Il34	Il34	interleukin 34	76527	https://www.ncbi.nlm.nih.gov/gene/?term=76527
Abhd16a	Abhd16a	abhydrolase domain containing 16A	193742	https://www.ncbi.nlm.nih.gov/gene/?term=193742
Psmd9	Psmd9	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	67151	https://www.ncbi.nlm.nih.gov/gene/?term=67151
Dagla	Dagla	diacylglycerol lipase, alpha	269060	https://www.ncbi.nlm.nih.gov/gene/?term=269060
Itfg2	Itfg2	integrin alpha FG-GAP repeat containing 2	101142	https://www.ncbi.nlm.nih.gov/gene/?term=101142
Fat1	Fat1	FAT atypical cadherin 1	14107	https://www.ncbi.nlm.nih.gov/gene/?term=14107
Slc9b2	Slc9b2	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	97086	https://www.ncbi.nlm.nih.gov/gene/?term=97086
Tiam1	Tiam1	T cell lymphoma invasion and metastasis 1	21844	https://www.ncbi.nlm.nih.gov/gene/?term=21844
Miga2	Miga2	mitoguardin 2	108958	https://www.ncbi.nlm.nih.gov/gene/?term=108958
Sptbn4	Sptbn4	spectrin beta, non-erythrocytic 4	80297	https://www.ncbi.nlm.nih.gov/gene/?term=80297
Dars2	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial)	226539	https://www.ncbi.nlm.nih.gov/gene/?term=226539
1700102P08Rik	1700102P08Rik	RIKEN cDNA 1700102P08 gene	112418	https://www.ncbi.nlm.nih.gov/gene/?term=112418
Zfp91	Zfp91	zinc finger protein 91	109910	https://www.ncbi.nlm.nih.gov/gene/?term=109910
Pcyt1b	Pcyt1b	phosphate cytidylyltransferase 1, choline, beta isoform	236899	https://www.ncbi.nlm.nih.gov/gene/?term=236899
Rbm4b	Rbm4b	RNA binding motif protein 4B	66704	https://www.ncbi.nlm.nih.gov/gene/?term=66704
Rcbtb1	Rcbtb1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	71330	https://www.ncbi.nlm.nih.gov/gene/?term=71330
Tro	Tro	trophinin	56191	https://www.ncbi.nlm.nih.gov/gene/?term=56191
Nr4a1	Nr4a1	nuclear receptor subfamily 4, group A, member 1	15370	https://www.ncbi.nlm.nih.gov/gene/?term=15370
Prdx1	Prdx1	peroxiredoxin 1	18477	https://www.ncbi.nlm.nih.gov/gene/?term=18477
Mas1	Mas1	MAS1 oncogene	17171	https://www.ncbi.nlm.nih.gov/gene/?term=17171
Ttc9b	Ttc9b	tetratricopeptide repeat domain 9B	73032	https://www.ncbi.nlm.nih.gov/gene/?term=73032
Wdr18	Wdr18	WD repeat domain 18	216156	https://www.ncbi.nlm.nih.gov/gene/?term=216156
Egln1	Egln1	egl-9 family hypoxia-inducible factor 1	112405	https://www.ncbi.nlm.nih.gov/gene/?term=112405
Slc39a3	Slc39a3	solute carrier family 39 (zinc transporter), member 3	106947	https://www.ncbi.nlm.nih.gov/gene/?term=106947
Micall2	Micall2	MICAL-like 2	231830	https://www.ncbi.nlm.nih.gov/gene/?term=231830
